Row IDOrder IDOrder DateShip DateShip ModeCustomer IDCustomer NameSegmentCountryCityStatePostal CodeRegionProduct IDCategorySub-CategoryProduct Name Sales QuantityDiscount Profit 
6524CA-2016-1293087/7/20167/13/2016Standard ClassCC-12100Chad CunninghamHome OfficeUnited StatesPhiladelphiaPennsylvania19120EastOFF-LA-10002945Office SuppliesLabels"Permanent Self-Adhesive File Folder Labels for Typewriters 1 1/8 x 3 1/2 White"   10.08 20.2   3.28 
6525CA-2016-1293087/7/20167/13/2016Standard ClassCC-12100Chad CunninghamHome OfficeUnited StatesPhiladelphiaPennsylvania19120EastTEC-PH-10002310TechnologyPhonesPanasonic KX T7731-B Digital phone   59.99 10.4   -13.00 
6526CA-2016-1293087/7/20167/13/2016Standard ClassCC-12100Chad CunninghamHome OfficeUnited StatesPhiladelphiaPennsylvania19120EastOFF-BI-10001525Office SuppliesBinders"Acco Pressboard Covers with Storage Hooks 14 7/8"" x 11"" Executive Red"   5.72 50.7   -4.76 
6527CA-2016-1293087/7/20167/13/2016Standard ClassCC-12100Chad CunninghamHome OfficeUnited StatesPhiladelphiaPennsylvania19120EastOFF-BI-10001308Office SuppliesBindersGBC Standard Plastic Binding Systems' Combs   9.42 50.7   -7.85 
6528CA-2016-15779112/23/201612/28/2016Second ClassCA-11965Carol AdamsCorporateUnited StatesWarwickRhode Island2886EastTEC-CO-10002095TechnologyCopiersHewlett Packard 610 Color Digital Copier / Printer"   1999.96 "40   899.98 
6529CA-2014-14686412/22/201412/26/2014Standard ClassBT-11530Bradley TalbottHome OfficeUnited StatesNew York CityNew York10024EastOFF-ST-10004946Office SuppliesStorageDesktop 3-Pocket Hot File   216.40 40   56.26 
6530CA-2014-1037442/23/20142/27/2014Standard ClassMG-17875Michael GraceHome OfficeUnited StatesEl PasoTexas79907CentralOFF-LA-10004425Office SuppliesLabelsStaple-on labels   6.94 30.2   2.34 
6531CA-2014-1037442/23/20142/27/2014Standard ClassMG-17875Michael GraceHome OfficeUnited StatesEl PasoTexas79907CentralOFF-BI-10000320Office SuppliesBindersGBC Plastic Binding Combs   4.43 30.8   -6.86 
6532US-2017-10738412/4/201712/8/2017Standard ClassTP-21130Theone PippengerConsumerUnited StatesRochesterMinnesota55901CentralOFF-AR-10001315Office SuppliesArtNewell 310   8.80 50   2.55 
6533US-2017-10738412/4/201712/8/2017Standard ClassTP-21130Theone PippengerConsumerUnited StatesRochesterMinnesota55901CentralTEC-AC-10004595TechnologyAccessoriesFirst Data TMFD35 PIN Pad   142.80 10   29.99 
6534US-2017-10738412/4/201712/8/2017Standard ClassTP-21130Theone PippengerConsumerUnited StatesRochesterMinnesota55901CentralTEC-AC-10001539TechnologyAccessoriesLogitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology   399.95 50   143.98 
6535CA-2014-12820911/17/201411/22/2014Standard ClassGT-14710Greg TranConsumerUnited StatesBuffaloNew York14215EastOFF-BI-10001359Office SuppliesBindersGBC DocuBind TL300 Electric Binding System"   2152.78 "30.2   726.56 
6536CA-2014-12820911/17/201411/22/2014Standard ClassGT-14710Greg TranConsumerUnited StatesBuffaloNew York14215EastFUR-BO-10002213FurnitureBookcasesDMI Eclipse Executive Suite Bookcases"   4007.84 "100.2   -50.10 
6537CA-2014-16968410/20/201410/23/2014First ClassFH-14365Fred HopkinsCorporateUnited StatesKnoxvilleTennessee37918SouthFUR-TA-10003008FurnitureTables"Lesro Round Back Collection Coffee Table End Table"   328.59 30.4   -147.87 
6538CA-2014-16968410/20/201410/23/2014First ClassFH-14365Fred HopkinsCorporateUnited StatesKnoxvilleTennessee37918SouthOFF-ST-10000934Office SuppliesStorage"Contico 72""H Heavy-Duty Storage System"   98.35 30.2   -24.59 
6539CA-2015-10986210/25/201510/30/2015Standard ClassHK-14890Heather KirklandCorporateUnited StatesNewarkDelaware19711EastTEC-PH-10004042TechnologyPhonesClearOne Communications CHAT 70 OC Speaker Phone   158.99 10   41.34 
6540CA-2015-10986210/25/201510/30/2015Standard ClassHK-14890Heather KirklandCorporateUnited StatesNewarkDelaware19711EastFUR-CH-10002439FurnitureChairs"Iceberg Nesting Folding Chair 19w x 6d x 43h"   291.10 50   75.69 
6541US-2017-10788811/16/201711/19/2017First ClassCC-12220Chris CortesConsumerUnited StatesSeattleWashington98103WestOFF-PA-10001363Office SuppliesPaperXerox 1933   73.68 60   34.63 
6542US-2017-10788811/16/201711/19/2017First ClassCC-12220Chris CortesConsumerUnited StatesSeattleWashington98103WestFUR-FU-10003394FurnitureFurnishings"Tenex ""The Solids"" Textured Chair Mats"   139.92 20   23.79 
6543US-2017-10788811/16/201711/19/2017First ClassCC-12220Chris CortesConsumerUnited StatesSeattleWashington98103WestTEC-PH-10003171TechnologyPhonesPlantronics Encore H101 Dual Earpieces Headset   107.88 30.2   10.79 
6544US-2017-10788811/16/201711/19/2017First ClassCC-12220Chris CortesConsumerUnited StatesSeattleWashington98103WestOFF-ST-10003123Office SuppliesStorageFellowes Bases and Tops For Staxonsteel/High-Stak Systems   33.29 10   7.99 
6545US-2017-1548725/14/20175/18/2017Standard ClassDP-13000Darren PowersConsumerUnited StatesClevelandOhio44105EastOFF-BI-10003007Office SuppliesBinders"Premium Transparent Presentation Covers No Pattern/Clear 8 1/2"" x 11"""   58.17 50.7   -46.54 
6546US-2017-1548725/14/20175/18/2017Standard ClassDP-13000Darren PowersConsumerUnited StatesClevelandOhio44105EastOFF-LA-10000973Office SuppliesLabelsAvery 502   5.04 20.2   1.76 
6547US-2017-1548725/14/20175/18/2017Standard ClassDP-13000Darren PowersConsumerUnited StatesClevelandOhio44105EastOFF-PA-10000483Office SuppliesPaperXerox 19   24.78 10.2   7.75 
6548CA-2014-1138803/1/20143/5/2014Standard ClassVF-21715Vicky FreymannHome OfficeUnited StatesElmhurstIllinois60126CentralFUR-CH-10000863FurnitureChairsNovimex Swivel Fabric Task Chair   634.12 60.3   -172.12 
6549CA-2014-1138803/1/20143/5/2014Standard ClassVF-21715Vicky FreymannHome OfficeUnited StatesElmhurstIllinois60126CentralOFF-PA-10003036Office SuppliesPaper"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"   17.47 30.2   5.68 
6550US-2015-1649667/30/20158/1/2015First ClassGH-14410Gary HansenHome OfficeUnited StatesLakevilleMinnesota55044CentralFUR-CH-10002304FurnitureChairs"Global Stack Chair without Arms Black"   155.88 60   38.97 
6551CA-2015-12673911/1/201511/3/2015Second ClassJH-16180Justin HirshConsumerUnited StatesNew York CityNew York10035EastFUR-CH-10000422FurnitureChairsGlobal Highback Leather Tilter in Burgundy   327.56 40.1   21.84 
6552CA-2017-16157812/16/201712/21/2017Second ClassRB-19465Rick BensleyHome OfficeUnited StatesLos AngelesCalifornia90036WestOFF-PA-10002986Office SuppliesPaperXerox 1898   13.36 20   6.41 
6553CA-2017-16157812/16/201712/21/2017Second ClassRB-19465Rick BensleyHome OfficeUnited StatesLos AngelesCalifornia90036WestOFF-ST-10002289Office SuppliesStorage"Safco Wire Cube Shelving System For Use as 4 or 5 14"" Cubes Black"   158.90 50   7.95 
6554CA-2014-13709210/20/201410/22/2014Second ClassLS-16975Lindsay ShagiariHome OfficeUnited StatesChicagoIllinois60653CentralTEC-AC-10001606TechnologyAccessoriesLogitech Wireless Performance Mouse MX for PC and Mac   319.97 40.2   71.99 
6555CA-2014-13709210/20/201410/22/2014Second ClassLS-16975Lindsay ShagiariHome OfficeUnited StatesChicagoIllinois60653CentralOFF-ST-10003805Office SuppliesStorage"24 Capacity Maxi Data Binder Racks Pearl"   505.32 30.2   31.58 
6556CA-2014-13709210/20/201410/22/2014Second ClassLS-16975Lindsay ShagiariHome OfficeUnited StatesChicagoIllinois60653CentralOFF-PA-10002109Office SuppliesPaperWirebound Voice Message Log Book   3.81 10.2   1.24 
6557CA-2014-13709210/20/201410/22/2014Second ClassLS-16975Lindsay ShagiariHome OfficeUnited StatesChicagoIllinois60653CentralOFF-BI-10000632Office SuppliesBindersSatellite Sectional Post Binders   8.68 10.8   -14.76 
6558CA-2014-13709210/20/201410/22/2014Second ClassLS-16975Lindsay ShagiariHome OfficeUnited StatesChicagoIllinois60653CentralOFF-LA-10003510Office SuppliesLabels"Avery 4027 File Folder Labels for Dot Matrix Printers 5000 Labels per Box White"   24.42 10.2   7.94 
6559CA-2015-1669476/5/20156/10/2015Standard ClassEB-13750Edward BeckerCorporateUnited StatesBuffaloNew York14215EastFUR-CH-10004997FurnitureChairsHon Every-Day Series Multi-Task Chairs"   1522.64 "90.1   169.18 
6560CA-2016-1609417/21/20167/26/2016Standard ClassDK-12835Damala KotsonisCorporateUnited StatesRosevilleCalifornia95661WestOFF-EN-10003001Office SuppliesEnvelopesAmes Color-File Green Diamond Border X-ray Mailers   419.90 50   197.35 
6561CA-2016-1609417/21/20167/26/2016Standard ClassDK-12835Damala KotsonisCorporateUnited StatesRosevilleCalifornia95661WestOFF-LA-10003766Office SuppliesLabelsSelf-Adhesive Removable Labels   3.15 10   1.51 
6562CA-2017-1446803/31/20174/2/2017First ClassSC-20260Scott CohenCorporateUnited StatesArlingtonTexas76017CentralOFF-AP-10003040Office SuppliesAppliancesFellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection   33.62 50.8   -90.77 
6563CA-2014-1660865/7/20145/12/2014Standard ClassCT-11995Carol TriggsConsumerUnited StatesLawrenceMassachusetts1841EastOFF-BI-10001078Office SuppliesBinders"Acco PRESSTEX Data Binder with Storage Hooks Dark Blue 14 7/8"" X 11"""   16.14 30   7.91 
6564CA-2014-1660865/7/20145/12/2014Standard ClassCT-11995Carol TriggsConsumerUnited StatesLawrenceMassachusetts1841EastFUR-TA-10003469FurnitureTablesBalt Split Level Computer Training Table   194.25 20.3   -38.85 
6565CA-2014-1660865/7/20145/12/2014Standard ClassCT-11995Carol TriggsConsumerUnited StatesLawrenceMassachusetts1841EastOFF-AR-10002578Office SuppliesArtNewell 335   8.64 30   2.51 
6566CA-2014-1660865/7/20145/12/2014Standard ClassCT-11995Carol TriggsConsumerUnited StatesLawrenceMassachusetts1841EastFUR-CH-10004675FurnitureChairs"Lifetime Advantage Folding Chairs 4/Carton"   872.32 40   244.25 
6567CA-2017-1312822/5/20172/8/2017Second ClassCB-12025Cassandra BrandowConsumerUnited StatesWacoTexas76706CentralOFF-BI-10004632Office SuppliesBindersIbico Hi-Tech Manual Binding System   243.99 40.8   -426.99 
6568CA-2017-1312822/5/20172/8/2017Second ClassCB-12025Cassandra BrandowConsumerUnited StatesWacoTexas76706CentralOFF-AR-10003087Office SuppliesArtStaples in misc. colors   7.12 50.2   0.71 
6569CA-2014-1006784/18/20144/22/2014Standard ClassKM-16720Kunst MillerConsumerUnited StatesHoustonTexas77095CentralOFF-AR-10001868Office SuppliesArtPrang Dustless Chalk Sticks   2.69 20.2   1.01 
6570CA-2014-1006784/18/20144/22/2014Standard ClassKM-16720Kunst MillerConsumerUnited StatesHoustonTexas77095CentralFUR-CH-10002602FurnitureChairsDMI Arturo Collection Mission-style Design Wood Chair   317.06 30.3   -18.12 
6571CA-2014-1006784/18/20144/22/2014Standard ClassKM-16720Kunst MillerConsumerUnited StatesHoustonTexas77095CentralOFF-EN-10000056Office SuppliesEnvelopesCameo Buff Policy Envelopes   149.35 30.2   50.41 
6572CA-2014-1006784/18/20144/22/2014Standard ClassKM-16720Kunst MillerConsumerUnited StatesHoustonTexas77095CentralTEC-AC-10000474TechnologyAccessoriesKensington Expert Mouse Optical USB Trackball for PC or Mac   227.98 30.2   28.50 
6573CA-2016-1615435/10/20165/16/2016Standard ClassRD-19720Roger DemirConsumerUnited StatesSeattleWashington98105WestOFF-PA-10003971Office SuppliesPaperXerox 1965   11.96 20   5.86 
6574CA-2016-16053511/25/201611/30/2016Standard ClassBP-11050Barry PondCorporateUnited StatesPlainfieldNew Jersey7060EastOFF-ST-10000689Office SuppliesStorage"Fellowes Strictly Business Drawer File Letter/Legal Size"   563.40 40   67.61 
6575CA-2016-16053511/25/201611/30/2016Standard ClassBP-11050Barry PondCorporateUnited StatesPlainfieldNew Jersey7060EastTEC-MA-10004255TechnologyMachinesKonica Minolta magicolor 1690MF Multifunction Printer   319.92 80   118.37 
6576CA-2017-1230853/3/20173/8/2017Standard ClassEJ-13720Ed JacobsConsumerUnited StatesLos AngelesCalifornia90008WestTEC-AC-10000990TechnologyAccessoriesImation Bio 2GB USB Flash Drive Imation Corp"   1049.44 "80   440.76 
6577CA-2017-1230853/3/20173/8/2017Standard ClassEJ-13720Ed JacobsConsumerUnited StatesLos AngelesCalifornia90008WestFUR-CH-10003968FurnitureChairsNovimex Turbo Task Chair   170.35 30.2   -17.04 
6578CA-2015-15375212/6/201512/11/2015Second ClassRO-19780Rose O'BrianConsumerUnited StatesArlingtonVirginia22204SouthTEC-PH-10001615TechnologyPhonesAT&T CL82213   173.94 60   50.44 
6579CA-2014-1036608/25/20148/30/2014Standard ClassMW-18220Mitch WebberConsumerUnited StatesSeattleWashington98103WestTEC-PH-10000895TechnologyPhonesPolycom VVX 310 VoIP phone"   1007.94 "70.2   75.60 
6580CA-2016-16988710/22/201610/22/2016Same DayMS-17530MaryBeth SkachConsumerUnited StatesSeattleWashington98105WestOFF-PA-10003001Office SuppliesPaperXerox 1986   6.68 10   3.21 
6581CA-2016-16988710/22/201610/22/2016Same DayMS-17530MaryBeth SkachConsumerUnited StatesSeattleWashington98105WestOFF-AR-10002766Office SuppliesArtPrang Drawing Pencil Set   8.34 30   2.25 
6582CA-2016-16988710/22/201610/22/2016Same DayMS-17530MaryBeth SkachConsumerUnited StatesSeattleWashington98105WestFUR-FU-10003095FurnitureFurnishings"Linden 12"" Wall Clock With Oak Frame"   101.94 30   30.58 
6583CA-2016-1485168/7/20168/11/2016Standard ClassDW-13585Dorothy WardleCorporateUnited StatesEdmondsWashington98026WestTEC-AC-10003610TechnologyAccessoriesLogitech Illuminated - Keyboard   179.97 30   86.39 
6584CA-2017-1047317/21/20177/27/2017Standard ClassAM-10705Anne McFarlandConsumerUnited StatesSalemVirginia24153SouthOFF-AR-10003727Office SuppliesArtBerol Giant Pencil Sharpener   101.94 60   29.56 
6585CA-2017-1047317/21/20177/27/2017Standard ClassAM-10705Anne McFarlandConsumerUnited StatesSalemVirginia24153SouthTEC-PH-10002660TechnologyPhonesNortel Networks T7316 E Nt8 B27   271.96 40   67.99 
6586CA-2017-1047317/21/20177/27/2017Standard ClassAM-10705Anne McFarlandConsumerUnited StatesSalemVirginia24153SouthFUR-FU-10003274FurnitureFurnishingsRegeneration Desk Collection   8.80 50   3.87 
6587CA-2017-1047317/21/20177/27/2017Standard ClassAM-10705Anne McFarlandConsumerUnited StatesSalemVirginia24153SouthOFF-AR-10003829Office SuppliesArtNewell 35   19.68 60   5.71 
6588CA-2017-1047317/21/20177/27/2017Standard ClassAM-10705Anne McFarlandConsumerUnited StatesSalemVirginia24153SouthFUR-BO-10003441FurnitureBookcases"Bush Westfield Collection Bookcases Fully Assembled"   302.94 30   69.68 
6589CA-2017-1047317/21/20177/27/2017Standard ClassAM-10705Anne McFarlandConsumerUnited StatesSalemVirginia24153SouthOFF-BI-10003355Office SuppliesBindersCardinal Holdit Business Card Pockets   14.94 30   7.17 
6590CA-2017-1047317/21/20177/27/2017Standard ClassAM-10705Anne McFarlandConsumerUnited StatesSalemVirginia24153SouthOFF-SU-10003505Office SuppliesSuppliesPremier Electric Letter Opener   231.72 20   11.59 
6591CA-2014-1647493/23/20143/26/2014First ClassBG-11740Bruce GeldConsumerUnited StatesDelray BeachFlorida33445SouthOFF-LA-10004484Office SuppliesLabelsAvery 476   9.91 30.2   3.22 
6592CA-2015-1037164/30/20155/6/2015Standard ClassKB-16585Ken BlackCorporateUnited StatesSan FranciscoCalifornia94110WestOFF-AR-10000658Office SuppliesArtNewell 324   34.65 30   9.70 
6593CA-2015-1037164/30/20155/6/2015Standard ClassKB-16585Ken BlackCorporateUnited StatesSan FranciscoCalifornia94110WestTEC-PH-10000347TechnologyPhonesCush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple   19.80 50.2   1.73 
6594CA-2016-1267956/13/20166/16/2016Second ClassGT-14710Greg TranConsumerUnited StatesNew York CityNew York10024EastOFF-BI-10001989Office SuppliesBindersPremium Transparent Presentation Covers by GBC   33.57 20.2   11.75 
6595CA-2015-1462905/4/20155/11/2015Standard ClassSV-20815Stuart VanCorporateUnited StatesIndianapolisIndiana46203CentralOFF-AR-10001897Office SuppliesArtModel L Table or Wall-Mount Pencil Sharpener   125.93 70   35.26 
6596CA-2017-1571124/23/20174/26/2017First ClassGG-14650Greg GuthrieCorporateUnited StatesColumbusOhio43229EastOFF-BI-10000285Office SuppliesBindersXtraLife ClearVue Slant-D Ring Binders by Cardinal   11.76 50.7   -7.84 
6597CA-2017-1571124/23/20174/26/2017First ClassGG-14650Greg GuthrieCorporateUnited StatesColumbusOhio43229EastOFF-PA-10001804Office SuppliesPaperXerox 195   5.34 10.2   1.87 
6598CA-2014-1692576/6/20146/12/2014Standard ClassSV-20785Stewart VisinskyConsumerUnited StatesJacksonvilleFlorida32216SouthOFF-BI-10002557Office SuppliesBindersPresstex Flexible Ring Binders   1.37 10.7   -0.91 
6599CA-2014-1692576/6/20146/12/2014Standard ClassSV-20785Stewart VisinskyConsumerUnited StatesJacksonvilleFlorida32216SouthOFF-PA-10002319Office SuppliesPaperXerox 1944   62.02 20.2   22.48 
6600CA-2014-15409512/2/201412/7/2014Standard ClassON-18715Odella NelsonCorporateUnited StatesClintonMaryland20735EastFUR-FU-10003849FurnitureFurnishings"DAX Metal Frame Desktop Stepped-Edge"   60.72 30   23.68 
6601CA-2014-15409512/2/201412/7/2014Standard ClassON-18715Odella NelsonCorporateUnited StatesClintonMaryland20735EastOFF-PA-10002923Office SuppliesPaperXerox 1942   146.82 30   73.41 
6602CA-2014-15409512/2/201412/7/2014Standard ClassON-18715Odella NelsonCorporateUnited StatesClintonMaryland20735EastFUR-CH-10004754FurnitureChairs"Global Stack Chair with Arms Black"   239.84 80   64.76 
6603CA-2014-15409512/2/201412/7/2014Standard ClassON-18715Odella NelsonCorporateUnited StatesClintonMaryland20735EastOFF-LA-10000634Office SuppliesLabelsAvery 509   15.66 60   7.20 
6604CA-2017-1463466/17/20176/20/2017First ClassRA-19945Ryan AkinConsumerUnited StatesCommerce CityColorado80022WestOFF-ST-10001418Office SuppliesStorageCarina Media Storage Towers in Natural & Black   146.35 30.2   -32.93 
6605CA-2016-1488525/26/20165/31/2016Standard ClassSV-20785Stewart VisinskyConsumerUnited StatesSanta AnaCalifornia92704WestOFF-FA-10003467Office SuppliesFasteners"Alliance Big Bands Rubber Bands 12/Pack"   5.94 30   -   
6606CA-2016-1488525/26/20165/31/2016Standard ClassSV-20785Stewart VisinskyConsumerUnited StatesSanta AnaCalifornia92704WestOFF-PA-10001293Office SuppliesPaperXerox 1946   45.36 70   21.77 
6607CA-2016-1488525/26/20165/31/2016Standard ClassSV-20785Stewart VisinskyConsumerUnited StatesSanta AnaCalifornia92704WestTEC-PH-10003885TechnologyPhonesCisco SPA508G   211.17 40.2   23.76 
6608CA-2016-1488525/26/20165/31/2016Standard ClassSV-20785Stewart VisinskyConsumerUnited StatesSanta AnaCalifornia92704WestFUR-CH-10004860FurnitureChairsGlobal Low Back Tilter Chair   484.70 60.2   -84.82 
6609CA-2016-1488525/26/20165/31/2016Standard ClassSV-20785Stewart VisinskyConsumerUnited StatesSanta AnaCalifornia92704WestTEC-MA-10002428TechnologyMachinesFellowes Powershred HS-440 4-Sheet High Security Shredder   371.98 30.2   116.24 
6610US-2015-1189063/10/20153/10/2015Same DayKB-16585Ken BlackCorporateUnited StatesClintonMaryland20735EastOFF-ST-10002406Office SuppliesStoragePizazz Global Quick File   89.82 60   25.15 
6611CA-2016-16892110/20/201610/22/2016First ClassAG-10495Andrew GjertsenCorporateUnited StatesLos AngelesCalifornia90049WestOFF-BI-10004209Office SuppliesBinders"Fellowes Twister Kit Gray/Clear 3/pkg"   19.30 30.2   6.03 
6612CA-2015-1076784/21/20154/28/2015Standard ClassJK-16090Juliana KrohnConsumerUnited StatesLouisvilleKentucky40214SouthFUR-CH-10001891FurnitureChairsGlobal Deluxe Office Fabric Chairs   191.96 20   51.83 
6613CA-2015-1076784/21/20154/28/2015Standard ClassJK-16090Juliana KrohnConsumerUnited StatesLouisvilleKentucky40214SouthOFF-BI-10002215Office SuppliesBinders"Wilson Jones Hanging View Binder White 1"""   21.30 30   9.80 
6614CA-2015-1076784/21/20154/28/2015Standard ClassJK-16090Juliana KrohnConsumerUnited StatesLouisvilleKentucky40214SouthTEC-PH-10002103TechnologyPhonesJabra SPEAK 410   469.95 50   131.59 
6615CA-2015-1076784/21/20154/28/2015Standard ClassJK-16090Juliana KrohnConsumerUnited StatesLouisvilleKentucky40214SouthFUR-FU-10003394FurnitureFurnishings"Tenex ""The Solids"" Textured Chair Mats"   209.88 30   35.68 
6616CA-2016-1235126/17/20166/19/2016First ClassMV-18190Mike VittoriniConsumerUnited StatesLos AngelesCalifornia90045WestFUR-BO-10004218FurnitureBookcases"Bush Heritage Pine Collection 5-Shelf Bookcase Albany Pine Finish *Special Order"   239.67 20.15   14.10 
6617CA-2016-1235126/17/20166/19/2016First ClassMV-18190Mike VittoriniConsumerUnited StatesLos AngelesCalifornia90045WestOFF-LA-10000081Office SuppliesLabelsAvery 496   22.50 60   10.80 
6618CA-2016-1235126/17/20166/19/2016First ClassMV-18190Mike VittoriniConsumerUnited StatesLos AngelesCalifornia90045WestOFF-PA-10001497Office SuppliesPaperXerox 1914   219.84 40   107.72 
6619US-2017-1674021/13/20171/18/2017Second ClassCP-12085Cathy PrescottCorporateUnited StatesSpringfieldMissouri65807CentralOFF-PA-10004983Office SuppliesPaperXerox 23   32.40 50   15.55 
6620US-2017-1674021/13/20171/18/2017Second ClassCP-12085Cathy PrescottCorporateUnited StatesSpringfieldMissouri65807CentralOFF-AR-10004010Office SuppliesArtHunt Boston Vacuum Mount KS Pencil Sharpener   209.94 60   54.58 
6621US-2017-1674021/13/20171/18/2017Second ClassCP-12085Cathy PrescottCorporateUnited StatesSpringfieldMissouri65807CentralOFF-SU-10002881Office SuppliesSuppliesMartin Yale Chadless Opener Electric Letter Opener"   4164.05 "50   83.28 
6622US-2017-1674021/13/20171/18/2017Second ClassCP-12085Cathy PrescottCorporateUnited StatesSpringfieldMissouri65807CentralFUR-BO-10001608FurnitureBookcases"Hon Metal Bookcases Black"   212.94 30   53.24 
6623CA-2014-1304499/6/20149/9/2014First ClassVP-21760Victoria PistekaCorporateUnited StatesSan FranciscoCalifornia94109WestFUR-FU-10001487FurnitureFurnishings"Eldon Expressions Wood and Plastic Desk Accessories Cherry Wood"   41.88 60   12.15 
6624CA-2014-1304499/6/20149/9/2014First ClassVP-21760Victoria PistekaCorporateUnited StatesSan FranciscoCalifornia94109WestOFF-LA-10001934Office SuppliesLabelsAvery 516   58.48 80   27.49 
6625CA-2015-1412501/19/20151/23/2015Standard ClassPM-18940Paul MacIntyreConsumerUnited StatesTexas CityTexas77590CentralFUR-TA-10002855FurnitureTablesBevis Round Conference Table Top & Single Column Base   102.44 10.3   -13.17 
6626CA-2015-1412501/19/20151/23/2015Standard ClassPM-18940Paul MacIntyreConsumerUnited StatesTexas CityTexas77590CentralFUR-CH-10004875FurnitureChairsHarbour Creations 67200 Series Stacking Chairs   199.30 40.3   -8.54 
6627CA-2014-14554112/14/201412/21/2014Standard ClassTB-21400Tom BoeckenhauerConsumerUnited StatesNew York CityNew York10024EastTEC-MA-10001127TechnologyMachines"HP Designjet T520 Inkjet Large Format Printer - 24"" Color""   6999.96 "40"   2239.99 "
6628CA-2014-1385135/23/20145/27/2014Standard ClassEH-13990Erica HackneyConsumerUnited StatesBellevueWashington98006WestOFF-PA-10003177Office SuppliesPaperXerox 1999   12.96 20   6.22 
6629CA-2015-1354899/19/20159/22/2015Second ClassGW-14605Giulietta WeimerConsumerUnited StatesNew York CityNew York10024EastTEC-PH-10000011TechnologyPhonesPureGear Roll-On Screen Protector   279.86 140   134.33 
6630CA-2015-12569610/2/201510/6/2015Standard ClassNP-18685Nora PelletierHome OfficeUnited StatesWilsonNorth Carolina27893SouthOFF-BI-10001757Office SuppliesBindersPressboard Hanging Data Binders for Unburst Sheets   7.38 50.7   -5.41 
6631CA-2016-10508112/25/201612/30/2016Standard ClassJE-15715Joe ElijahConsumerUnited StatesSeattleWashington98115WestFUR-CH-10000847FurnitureChairsGlobal Executive Mid-Back Manager's Chair   698.35 30.2   52.38 
6632CA-2016-10508112/25/201612/30/2016Standard ClassJE-15715Joe ElijahConsumerUnited StatesSeattleWashington98115WestFUR-TA-10001307FurnitureTables"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base 43w x 30d x 30-37h Black""   1747.25 "50   629.01 
6633US-2016-1468575/6/20165/8/2016Second ClassBE-11455Brad EasonHome OfficeUnited StatesSpringfieldMissouri65807CentralOFF-AP-10001205Office SuppliesAppliancesBelkin 5 Outlet SurgeMaster Power Centers   54.48 10   15.25 
6634CA-2016-16627510/24/201610/24/2016Same DaySS-20590Sonia SunleyConsumerUnited StatesSan FranciscoCalifornia94109WestTEC-AC-10001838TechnologyAccessoriesRazer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset   199.99 10   86.00 
6635CA-2017-1444985/6/20175/6/2017Same DayMB-18085Mick BrownConsumerUnited StatesCharlotteNorth Carolina28205SouthOFF-BI-10003982Office SuppliesBindersWilson Jones Century Plastic Molded Ring Binders   68.54 110.7   -52.55 
6636CA-2017-1444985/6/20175/6/2017Same DayMB-18085Mick BrownConsumerUnited StatesCharlotteNorth Carolina28205SouthTEC-PH-10004977TechnologyPhonesGE 30524EE4   627.17 40.2   70.56 
6637CA-2017-1444985/6/20175/6/2017Same DayMB-18085Mick BrownConsumerUnited StatesCharlotteNorth Carolina28205SouthOFF-LA-10003510Office SuppliesLabels"Avery 4027 File Folder Labels for Dot Matrix Printers 5000 Labels per Box White"   122.12 50.2   39.69 
6638CA-2017-10335211/27/201711/30/2017Second ClassRP-19390Resi PölkingConsumerUnited StatesNew York CityNew York10011EastOFF-AR-10001573Office SuppliesArtAmerican Pencil   6.99 30   2.03 
6639CA-2017-10335211/27/201711/30/2017Second ClassRP-19390Resi PölkingConsumerUnited StatesNew York CityNew York10011EastOFF-BI-10001196Office SuppliesBinders"Avery Flip-Chart Easel Binder Black"   107.42 60.2   36.26 
6640CA-2014-10860910/31/201411/2/2014Second ClassAJ-10780Anthony JacobsCorporateUnited StatesLorainOhio44052EastFUR-TA-10003954FurnitureTablesHon 94000 Series Round Tables"   1421.66 "80.4   -734.53 
6641CA-2017-1283288/5/20178/9/2017Standard ClassPO-18865Patrick O'DonnellConsumerUnited StatesIndianapolisIndiana46203CentralOFF-BI-10001989Office SuppliesBindersPremium Transparent Presentation Covers by GBC   125.88 60   60.42 
6642CA-2017-1283288/5/20178/9/2017Standard ClassPO-18865Patrick O'DonnellConsumerUnited StatesIndianapolisIndiana46203CentralTEC-AC-10001714TechnologyAccessoriesLogitech MX Performance Wireless Mouse   79.78 20   29.52 
6643CA-2017-1283288/5/20178/9/2017Standard ClassPO-18865Patrick O'DonnellConsumerUnited StatesIndianapolisIndiana46203CentralOFF-LA-10003498Office SuppliesLabelsAvery 475   133.20 90   66.60 
6644US-2015-1564968/10/20158/16/2015Standard ClassWB-21850William BrownConsumerUnited StatesRedmondOregon97756WestTEC-PH-10000576TechnologyPhonesAT&T 1080 Corded phone   438.37 40.2   38.36 
